Site	year	DOY	time	T_R1	T_C	T_S	VZA	T_A1	T_A0	u	ea	p	S_dn	L_dn	LAI	h_C	f_c	f_g	w_C
1	2021	180	10.5	305.6099929119523	305.6099929119523	301.987	0.0	294.315	0.0	2.90626	14.9082	987.255	757.511	356.106	1.0	3.0	1.0	1.0	1.0
1	2021	180	11.0	307.4802661733092	307.4802661733092	303.632	0.0	294.961	0.0	3.0681	15.0023	987.4200000000001	805.506	358.292	1.0	3.0	1.0	1.0	1.0
1	2021	180	11.5	309.0514188126273	309.0514188126273	305.351	0.0	295.284	0.0	3.26742	15.1854	987.548	870.861	360.113	1.0	3.0	1.0	1.0	1.0
1	2021	180	12.0	310.13360425015384	310.13360425015384	307.077	0.0	295.385	0.0	3.15704	15.285499999999999	987.5149999999999	917.719	359.812	1.0	3.0	1.0	1.0	1.0
1	2021	180	12.5	311.781660643539	311.781660643539	308.707	0.0	296.52	0.0	3.30121	15.4635	987.4310000000002	950.326	364.197	1.0	3.0	1.0	1.0	1.0
1	2021	180	13.0	311.727917705823	311.727917705823	310.216	0.0	296.108	0.0	3.91203	15.245	987.622	955.795	363.168	1.0	3.0	1.0	1.0	1.0
1	2021	180	13.5	311.4619913315341	311.4619913315341	311.549	0.0	295.444	0.0	3.81448	15.1895	987.697	959.199	359.833	1.0	3.0	1.0	1.0	1.0
1	2021	180	14.0	311.29513640663544	311.29513640663544	312.654	0.0	295.218	0.0	3.49453	15.236099999999999	987.7049999999999	945.016	358.926	1.0	3.0	1.0	1.0	1.0
1	2021	180	14.5	311.0401820632208	311.0401820632208	313.663	0.0	295.282	0.0	3.3877	15.232600000000001	987.692	920.787	358.256	1.0	3.0	1.0	1.0	1.0
1	2021	180	15.0	310.6814594407067	310.6814594407067	314.404	0.0	295.649	0.0	3.26554	15.3562	987.6010000000001	877.623	358.416	1.0	3.0	1.0	1.0	1.0
1	2021	180	15.5	309.5398643309149	309.5398643309149	314.946	0.0	295.409	0.0	3.42406	15.4624	987.5030000000002	817.148	357.125	1.0	3.0	1.0	1.0	1.0
1	2021	180	16.0	308.03640277128596	308.03640277128596	315.25	0.0	294.806	0.0	3.21955	15.385100000000001	987.437	754.88	355.113	1.0	3.0	1.0	1.0	1.0
1	2021	180	16.5	306.9872492195706	306.9872492195706	315.288	0.0	295.143	0.0	3.01357	15.4115	987.422	679.199	355.481	1.0	3.0	1.0	1.0	1.0
1	2021	180	17.0	305.4501582255695	305.4501582255695	315.275	0.0	295.022	0.0	2.95493	15.2449	987.482	590.366	354.984	1.0	3.0	1.0	1.0	1.0
1	2021	180	17.5	304.0424095741604	304.0424095741604	315.167	0.0	295.158	0.0	2.66181	15.2126	987.512	493.615	355.098	1.0	3.0	1.0	1.0	1.0
1	2021	180	18.0	302.5634461135316	302.5634461135316	314.596	0.0	295.31	0.0	2.44786	15.2719	987.363	382.521	354.959	1.0	3.0	1.0	1.0	1.0
1	2021	180	18.5	300.4599050007823	300.4599050007823	313.913	0.0	294.799	0.0	2.17258	15.1698	987.508	277.897	351.923	1.0	3.0	1.0	1.0	1.0
1	2021	180	19.0	298.0175570882944	298.0175570882944	312.85	0.0	293.755	0.0	1.49128	14.7874	987.715	175.654	346.557	1.0	3.0	1.0	1.0	1.0
1	2021	180	19.5	295.425311379797	295.425311379797	311.722	0.0	292.51	0.0	1.07646	15.009	987.9089999999999	76.823	342.082	1.0	3.0	1.0	1.0	1.0
1	2021	180	20.0	291.77938941574945	291.77938941574945	310.425	0.0	289.583	0.0	1.70289	13.536400000000002	988.193	-88.2818	335.189	1.0	3.0	1.0	1.0	1.0
1	2021	180	20.5	289.5528634544419	289.5528634544419	309.037	0.0	287.748	0.0	2.10126	12.4255	988.3810000000001	-487.46	329.545	1.0	3.0	1.0	1.0	1.0
1	2021	180	21.0	288.24915215832596	288.24915215832596	307.654	0.0	286.553	0.0	1.80614	11.874	988.66	-459.983	325.327	1.0	3.0	1.0	1.0	1.0
1	2021	180	21.5	287.44871385987636	287.44871385987636	306.326	0.0	285.9	0.0	1.70772	11.4329	988.8549999999999	-558.934	324.605	1.0	3.0	1.0	1.0	1.0
1	2021	180	22.0	287.35142956913734	287.35142956913734	305.273	0.0	285.707	0.0	1.71325	11.1655	989.008	-1274.29	333.001	1.0	3.0	1.0	1.0	1.0
1	2021	180	22.5	288.0726138548861	288.0726138548861	304.303	0.0	285.864	0.0	2.05144	11.354500000000002	989.1860000000001	-717.031	373.559	1.0	3.0	1.0	1.0	1.0
1	2021	180	23.0	288.18177623720294	288.18177623720294	303.515	0.0	285.836	0.0	1.77478	11.359200000000001	989.2560000000001	-411.608	376.116	1.0	3.0	1.0	1.0	1.0
1	2021	180	23.5	287.8383187840988	287.8383187840988	303.017	0.0	285.63	0.0	1.40511	11.188	989.327	-76.2544	364.646	1.0	3.0	1.0	1.0	1.0
1	2021	181	0.0	287.3882113525569	287.3882113525569	302.485	0.0	285.469	0.0	1.14598	11.0548	989.357	-77.191	353.69	1.0	3.0	1.0	1.0	1.0
1	2021	181	0.5	287.2906781549495	287.2906781549495	301.997	0.0	285.38	0.0	1.00894	10.9941	989.4760000000001	-69.7834	357.916	1.0	3.0	1.0	1.0	1.0
1	2021	181	1.0	287.0395481108608	287.0395481108608	301.555	0.0	285.249	0.0	0.669463	10.852699999999999	989.5530000000001	-54.2811	355.367	1.0	3.0	1.0	1.0	1.0
1	2021	181	1.5	287.59437975764445	287.59437975764445	301.107	0.0	285.749	0.0	0.720951	11.245000000000001	989.7360000000001	-59.6567	377.122	1.0	3.0	1.0	1.0	1.0
1	2021	181	2.0	288.0350989388672	288.0350989388672	300.877	0.0	286.123	0.0	0.527457	11.5062	989.674	-59.4612	380.319	1.0	3.0	1.0	1.0	1.0
1	2021	181	2.5	288.2034431377144	288.2034431377144	300.6	0.0	286.396	0.0	0.456087	11.6347	989.687	-56.0889	381.753	1.0	3.0	1.0	1.0	1.0
1	2021	181	3.0	288.1566386349007	288.1566386349007	300.35	0.0	286.087	0.0	1.20376	11.231600000000002	989.517	-56.645	381.784	1.0	3.0	1.0	1.0	1.0
1	2021	181	3.5	287.866187477528	287.866187477528	300.09	0.0	285.785	0.0	1.27858	10.506900000000002	989.3489999999999	-51.681	381.117	1.0	3.0	1.0	1.0	1.0
1	2021	181	4.0	287.89752623364836	287.89752623364836	299.918	0.0	286.017	0.0	0.843973	10.2818	989.4619999999999	-40.2341	382.158	1.0	3.0	1.0	1.0	1.0
1	2021	181	4.5	288.05843703608065	288.05843703608065	299.72	0.0	286.287	0.0	0.807336	12.863499999999998	989.554	-47.3794	383.291	1.0	3.0	1.0	1.0	1.0
1	2021	181	5.0	288.1192499269334	288.1192499269334	299.49	0.0	286.359	0.0	1.12728	12.664900000000001	989.636	-53.3473	383.513	1.0	3.0	1.0	1.0	1.0
1	2021	181	5.5	288.3476171542302	288.3476171542302	299.35	0.0	286.786	0.0	0.429326	13.2119	989.953	-47.7936	384.727	1.0	3.0	1.0	1.0	1.0
1	2021	181	6.0	288.828173090939	288.828173090939	299.077	0.0	287.432	0.0	0.317624	13.9034	990.162	-42.8173	387.109	1.0	3.0	1.0	1.0	1.0
1	2021	181	6.5	289.28448115035593	289.28448115035593	299.05	0.0	287.677	0.0	0.897615	14.321700000000002	990.1960000000001	-38.316	389.388	1.0	3.0	1.0	1.0	1.0
1	2021	181	7.0	289.7386869406754	289.7386869406754	298.917	0.0	287.95	0.0	1.2904	15.1451	990.268	-12.7598	390.937	1.0	3.0	1.0	1.0	1.0
1	2021	181	7.5	290.3004784277399	290.3004784277399	298.772	0.0	288.27	0.0	0.995262	15.1372	990.548	20.3706	392.5	1.0	3.0	1.0	1.0	1.0
1	2021	181	8.0	291.0087241380957	291.0087241380957	298.955	0.0	288.693	0.0	1.9623	14.4243	990.873	55.3129	393.43	1.0	3.0	1.0	1.0	1.0
1	2021	181	8.5	292.2026858684477	292.2026858684477	299.05	0.0	289.379	0.0	1.84573	14.3258	991.008	95.6367	394.114	1.0	3.0	1.0	1.0	1.0
1	2021	181	9.0	293.7702549773054	293.7702549773054	299.331	0.0	289.874	0.0	2.37553	14.371099999999998	991.012	158.862	395.747	1.0	3.0	1.0	1.0	1.0
1	2021	181	9.5	295.43492250747585	295.43492250747585	299.687	0.0	290.461	0.0	2.6112	14.4924	991.184	218.802	397.796	1.0	3.0	1.0	1.0	1.0
1	2021	181	10.0	297.5589879975499	297.5589879975499	300.149	0.0	291.33	0.0	2.27599	14.7362	991.314	213.249	400.477	1.0	3.0	1.0	1.0	1.0
1	2021	181	10.5	299.5806129004682	299.5806129004682	300.898	0.0	291.876	0.0	2.53703	14.909300000000002	991.205	406.767	400.315	1.0	3.0	1.0	1.0	1.0
1	2021	181	11.0	301.4316670157108	301.4316670157108	301.725	0.0	292.461	0.0	2.56084	15.070699999999999	991.293	432.123	402.267	1.0	3.0	1.0	1.0	1.0
1	2021	181	11.5	303.3069479314825	303.3069479314825	302.817	0.0	293.017	0.0	2.67583	15.2583	991.485	246.172	403.391	1.0	3.0	1.0	1.0	1.0
1	2021	181	12.0	304.1608428500732	304.1608428500732	304.075	0.0	293.046	0.0	3.27306	15.362	991.5010000000001	230.284	399.249	1.0	3.0	1.0	1.0	1.0
1	2021	181	12.5	306.42560404294863	306.42560404294863	305.402	0.0	293.586	0.0	3.16019	15.3599	991.415	623.295	373.796	1.0	3.0	1.0	1.0	1.0
1	2021	181	13.0	310.67275971989307	310.67275971989307	306.683	0.0	294.492	0.0	2.54698	15.3745	991.4	886.019	349.372	1.0	3.0	1.0	1.0	1.0
1	2021	181	13.5	311.4974042034546	311.4974042034546	308.453	0.0	295.203	0.0	3.06331	15.7836	991.299	879.81	349.919	1.0	3.0	1.0	1.0	1.0
1	2021	181	14.0	311.638018004857	311.638018004857	310.182	0.0	295.422	0.0	2.73696	15.9443	991.1739999999999	800.519	350.053	1.0	3.0	1.0	1.0	1.0
1	2021	181	14.5	311.34507455217306	311.34507455217306	311.705	0.0	295.434	0.0	3.11409	15.8561	990.9590000000001	795.657	349.426	1.0	3.0	1.0	1.0	1.0
1	2021	181	15.0	310.68796078498633	310.68796078498633	312.833	0.0	295.394	0.0	3.09442	15.763800000000002	990.783	764.151	347.937	1.0	3.0	1.0	1.0	1.0
1	2021	181	15.5	309.89789052741247	309.89789052741247	313.658	0.0	295.52	0.0	2.97871	15.7894	990.629	732.266	347.833	1.0	3.0	1.0	1.0	1.0
1	2021	181	16.0	308.33965025778974	308.33965025778974	314.254	0.0	295.075	0.0	3.43714	15.6545	990.557	710.544	346.003	1.0	3.0	1.0	1.0	1.0
1	2021	181	16.5	306.6577598796823	306.6577598796823	314.692	0.0	294.667	0.0	2.68752	15.585799999999999	990.578	634.058	343.295	1.0	3.0	1.0	1.0	1.0
1	2021	181	17.0	304.7845052980958	304.7845052980958	314.75	0.0	294.091	0.0	3.09307	15.4875	990.507	557.213	340.893	1.0	3.0	1.0	1.0	1.0
1	2021	181	17.5	302.91297066329923	302.91297066329923	314.663	0.0	293.748	0.0	2.76493	15.470299999999998	990.268	452.917	339.139	1.0	3.0	1.0	1.0	1.0
1	2021	181	18.0	301.15898699972706	301.15898699972706	314.183	0.0	293.684	0.0	2.56257	15.6722	990.1099999999999	338.633	339.565	1.0	3.0	1.0	1.0	1.0
1	2021	181	18.5	299.66151455166676	299.66151455166676	313.429	0.0	293.906	0.0	0.995247	15.389000000000001	990.122	229.956	340.781	1.0	3.0	1.0	1.0	1.0
1	2021	181	19.0	297.30177316090004	297.30177316090004	312.391	0.0	293.047	0.0	2.34538	15.032	990.2239999999999	139.308	339.044	1.0	3.0	1.0	1.0	1.0
1	2021	181	19.5	294.76138044489335	294.76138044489335	311.149	0.0	291.903	0.0	2.40798	14.741600000000002	990.3480000000001	45.6806	335.839	1.0	3.0	1.0	1.0	1.0
1	2021	181	20.0	291.8277171517603	291.8277171517603	309.74	0.0	289.823	0.0	2.79311	14.014000000000003	990.423	-87.7453	330.503	1.0	3.0	1.0	1.0	1.0
1	2021	181	20.5	290.39110533291085	290.39110533291085	308.363	0.0	288.646	0.0	2.08764	13.5475	990.5369999999999	-158.748	340.204	1.0	3.0	1.0	1.0	1.0
1	2021	181	21.0	290.39133505134436	290.39133505134436	307.047	0.0	288.438	0.0	1.91203	13.5827	990.6669999999999	-193.814	367.13	1.0	3.0	1.0	1.0	1.0
1	2021	181	21.5	290.49126100985865	290.49126100985865	305.94	0.0	288.317	0.0	2.12367	13.5372	990.7289999999999	-107.956	383.712	1.0	3.0	1.0	1.0	1.0
1	2021	181	22.0	290.23263120859383	290.23263120859383	305.113	0.0	287.984	0.0	2.07125	13.368900000000002	990.76	-50.1205	386.713	1.0	3.0	1.0	1.0	1.0
1	2021	181	22.5	289.9749092813904	289.9749092813904	304.422	0.0	287.712	0.0	2.03197	13.1043	990.8249999999999	14.5231	387.236	1.0	3.0	1.0	1.0	1.0
1	2021	181	23.0	289.7039399709173	289.7039399709173	303.741	0.0	287.407	0.0	2.20044	12.8064	990.84	98.1023	386.136	1.0	3.0	1.0	1.0	1.0
1	2021	181	23.5	289.6581502520934	289.6581502520934	303.295	0.0	287.413	0.0	1.75052	12.7403	990.722	186.044	386.131	1.0	3.0	1.0	1.0	1.0
1	2021	182	0.0	289.4902011551742	289.4902011551742	302.808	0.0	287.229	0.0	1.87358	12.6051	990.86	206.148	386.072	1.0	3.0	1.0	1.0	1.0
1	2021	182	0.5	289.38238696472007	289.38238696472007	302.4	0.0	287.112	0.0	1.42549	12.506900000000002	991.1739999999999	329.171	385.929	1.0	3.0	1.0	1.0	1.0
1	2021	182	1.0	289.2550677122559	289.2550677122559	302.022	0.0	286.974	0.0	1.37473	12.275399999999998	991.1630000000001	316.5	385.672	1.0	3.0	1.0	1.0	1.0
1	2021	182	1.5	289.14318809794696	289.14318809794696	301.673	0.0	286.894	0.0	1.22414	12.0567	991.2110000000001	235.686	385.295	1.0	3.0	1.0	1.0	1.0
1	2021	182	2.0	289.0967933360902	289.0967933360902	301.342	0.0	286.943	0.0	1.2074	12.128800000000002	991.22	73.4149	385.438	1.0	3.0	1.0	1.0	1.0
1	2021	182	2.5	289.4115361140437	289.4115361140437	301.092	0.0	287.529	0.0	0.699915	12.6194	991.19	249.655	388.289	1.0	3.0	1.0	1.0	1.0
1	2021	182	3.0	289.6417429730734	289.6417429730734	300.933	0.0	287.664	0.0	1.18053	12.334100000000001	991.125	167.584	390.351	1.0	3.0	1.0	1.0	1.0
1	2021	182	3.5	289.47643851409924	289.47643851409924	300.655	0.0	287.538	0.0	0.795319	12.3234	991.1419999999999	379.92	389.372	1.0	3.0	1.0	1.0	1.0
1	2021	182	4.0	289.44887186194495	289.44887186194495	300.432	0.0	287.727	0.0	0.326559	12.5274	991.2560000000001	425.37	389.784	1.0	3.0	1.0	1.0	1.0
1	2021	182	4.5	288.87029583236466	288.87029583236466	300.27	0.0	286.913	0.0	1.55405	11.8398	991.331	420.473	387.259	1.0	3.0	1.0	1.0	1.0
1	2021	182	5.0	288.2025571141335	288.2025571141335	300.025	0.0	286.286	0.0	1.06578	10.8476	991.3800000000001	412.96	383.87	1.0	3.0	1.0	1.0	1.0
1	2021	182	5.5	287.9172107060104	287.9172107060104	299.835	0.0	286.056	0.0	1.02195	15.6085	991.393	261.19	382.508	1.0	3.0	1.0	1.0	1.0
1	2021	182	6.0			299.502	0.0	285.911	0.0	0.958018	21.7975	991.6860000000001	269.163	381.785	1.0	3.0	1.0	1.0	1.0
1	2021	182	6.5			299.21	0.0	285.839	0.0	2.12137	28.389699999999998	991.794	340.91	381.342	1.0	3.0	1.0	1.0	1.0
1	2021	182	7.0			298.892	0.0	285.935	0.0	1.83085	21.6844	991.853	475.048	381.289	1.0	3.0	1.0	1.0	1.0
1	2021	182	7.5	288.8785072962519	288.8785072962519	298.75	0.0	286.183	0.0	1.20907	15.4598	992.138	458.1	383.146	1.0	3.0	1.0	1.0	1.0
1	2021	182	8.0	289.40740768359404	289.40740768359404	298.75	0.0	286.481	0.0	1.27034	12.3025	992.376	644.375	384.308	1.0	3.0	1.0	1.0	1.0
1	2021	182	8.5	289.900468399852	289.900468399852	298.75	0.0	286.865	0.0	1.3077	12.2842	992.7239999999999	697.197	385.031	1.0	3.0	1.0	1.0	1.0
1	2021	182	9.0	291.06147923866365	291.06147923866365	298.98	0.0	287.127	0.0	1.20632	12.370099999999999	992.789	783.955	385.671	1.0	3.0	1.0	1.0	1.0
1	2021	182	9.5	292.54799962297164	292.54799962297164	299.202	0.0	287.833	0.0	1.10465	12.384500000000001	992.926	674.996	386.913	1.0	3.0	1.0	1.0	1.0
1	2021	182	10.0	294.61892162432116	294.61892162432116	299.568	0.0	288.911	0.0	0.987238	12.773599999999998	992.935	656.98	389.052	1.0	3.0	1.0	1.0	1.0
1	2021	182	10.5	296.85906827510354	296.85906827510354	300.013	0.0	290.189	0.0	0.823028	13.373499999999998	992.75	721.495	393.799	1.0	3.0	1.0	1.0	1.0
1	2021	182	11.0	300.11740593648784	300.11740593648784	300.687	0.0	291.735	0.0	1.0418	13.943200000000001	992.741	697.754	394.722	1.0	3.0	1.0	1.0	1.0
1	2021	182	11.5	306.7183616758071	306.7183616758071	301.558	0.0	293.514	0.0	0.975238	14.6084	992.572	817.028	348.308	1.0	3.0	1.0	1.0	1.0
1	2021	182	12.0	309.58278389768225	309.58278389768225	303.15	0.0	294.495	0.0	0.934698	15.117799999999999	992.436	626.657	349.14	1.0	3.0	1.0	1.0	1.0
1	2021	182	12.5	310.7493533780133	310.7493533780133	305.253	0.0	295.144	0.0	1.42783	15.1997	992.215	670.917	350.904	1.0	3.0	1.0	1.0	1.0
1	2021	182	13.0	311.66420780545	311.66420780545	307.298	0.0	295.587	0.0	2.17119	15.3271	992.0260000000001	962.389	353.43	1.0	3.0	1.0	1.0	1.0
1	2021	182	13.5	311.30247476265265	311.30247476265265	309.19	0.0	295.178	0.0	3.8931	15.442599999999999	991.793	1003.63	352.215	1.0	3.0	1.0	1.0	1.0
1	2021	183	1.0	287.72253153383906	287.72253153383906	301.068	0.0	285.571	0.0	3.03579	10.0686	990.509	-22.4695	379.196	1.0	3.0	1.0	1.0	1.0
1	2021	183	1.5	287.7184652519216	287.7184652519216	300.77	0.0	285.575	0.0	2.9464	10.767500000000002	990.47	-13.5792	379.267	1.0	3.0	1.0	1.0	1.0
1	2021	183	2.0	287.53828201836507	287.53828201836507	300.41	0.0	285.486	0.0	3.01969	10.524899999999999	990.451	-7.78891	379.004	1.0	3.0	1.0	1.0	1.0
1	2021	183	2.5	287.4882346725131	287.4882346725131	300.078	0.0	285.511	0.0	2.38227	10.723900000000002	990.4639999999999	-4.92786	379.26	1.0	3.0	1.0	1.0	1.0
1	2021	183	3.0	287.43349195653207	287.43349195653207	299.857	0.0	285.491	0.0	2.39796	11.1552	990.453	-5.62321	379.154	1.0	3.0	1.0	1.0	1.0
1	2021	183	3.5	287.2767657327315	287.2767657327315	299.605	0.0	285.391	0.0	2.93498	11.531199999999998	990.313	-6.56438	377.581	1.0	3.0	1.0	1.0	1.0
1	2021	183	4.0	287.1731070177896	287.1731070177896	299.385	0.0	285.293	0.0	2.41374	11.6601	990.383	-6.19771	376.275	1.0	3.0	1.0	1.0	1.0
1	2021	183	4.5	287.12008629535995	287.12008629535995	299.12	0.0	285.236	0.0	2.63502	11.839000000000002	990.481	-6.16246	377.285	1.0	3.0	1.0	1.0	1.0
1	2021	183	5.0	287.00496467597844	287.00496467597844	298.877	0.0	285.171	0.0	2.80505	11.8332	990.552	-4.63947	377.203	1.0	3.0	1.0	1.0	1.0
1	2021	183	5.5	286.8660749191954	286.8660749191954	298.725	0.0	285.009	0.0	3.08454	12.171700000000001	990.809	-4.34375	375.231	1.0	3.0	1.0	1.0	1.0
1	2021	183	6.0	286.72385980243024	286.72385980243024	298.445	0.0	284.82	0.0	2.70056	11.8138	991.1510000000001	-4.28516	373.465	1.0	3.0	1.0	1.0	1.0
1	2021	183	6.5	286.7081562242317	286.7081562242317	298.198	0.0	284.655	0.0	2.37627	11.919699999999999	991.394	11.9317	371.363	1.0	3.0	1.0	1.0	1.0
1	2021	183	7.0	287.0378941420981	287.0378941420981	298.05	0.0	284.657	0.0	2.33435	11.816300000000002	991.486	42.6529	371.379	1.0	3.0	1.0	1.0	1.0
1	2021	183	7.5	287.5899236287125	287.5899236287125	297.948	0.0	284.791	0.0	2.54904	12.327300000000001	991.64	76.0516	373.21	1.0	3.0	1.0	1.0	1.0
1	2021	183	8.0	288.379058590731	288.379058590731	297.897	0.0	285.076	0.0	2.81895	12.2761	991.797	134.894	366.717	1.0	3.0	1.0	1.0	1.0
1	2021	183	8.5	290.52627817643696	290.52627817643696	298.045	0.0	285.905	0.0	2.43895	11.7787	991.9939999999999	206.245	370.379	1.0	3.0	1.0	1.0	1.0
1	2021	183	9.0	291.98020099975724	291.98020099975724	298.246	0.0	286.466	0.0	2.90723	12.025699999999999	991.9489999999998	255.159	370.2	1.0	3.0	1.0	1.0	1.0
1	2021	183	9.5	294.42419515071316	294.42419515071316	298.712	0.0	287.619	0.0	3.05088	12.120199999999999	991.948	386.558	343.218	1.0	3.0	1.0	1.0	1.0
1	2021	183	10.0	299.00596178778574	299.00596178778574	299.33	0.0	289.101	0.0	3.07562	12.5023	991.882	59.908	323.033	1.0	3.0	1.0	1.0	1.0
1	2021	183	10.5	302.11130415146	302.11130415146	300.381	0.0	290.144	0.0	3.4426	12.7891	991.9319999999999	405.672	323.588	1.0	3.0	1.0	1.0	1.0
1	2021	183	11.0	304.86453129599073	304.86453129599073	301.835	0.0	291.361	0.0	3.01733	13.187899999999999	992.0730000000001	679.237	328.358	1.0	3.0	1.0	1.0	1.0
1	2021	183	11.5	307.2855789591834	307.2855789591834	303.503	0.0	292.606	0.0	3.01707	13.440999999999999	992.0010000000001	769.488	333.406	1.0	3.0	1.0	1.0	1.0
1	2021	183	12.0	309.8547435897552	309.8547435897552	305.232	0.0	294.353	0.0	3.24262	14.1624	991.898	877.923	340.097	1.0	3.0	1.0	1.0	1.0
1	2021	183	12.5	312.08275678847934	312.08275678847934	306.96	0.0	296.075	0.0	3.34618	14.658099999999997	991.721	918.154	346.213	1.0	3.0	1.0	1.0	1.0
1	2021	183	13.0	313.88826213050095	313.88826213050095	308.545	0.0	297.399	0.0	3.03928	14.8478	991.438	954.084	351.109	1.0	3.0	1.0	1.0	1.0
1	2021	183	13.5	314.27948924368343	314.27948924368343	309.99	0.0	297.803	0.0	3.80221	15.113199999999999	991.255	1021.97	353.689	1.0	3.0	1.0	1.0	1.0
1	2021	183	14.0	313.96835919654524	313.96835919654524	311.379	0.0	297.729	0.0	4.14593	14.9478	991.117	1009.96	353.696	1.0	3.0	1.0	1.0	1.0
1	2021	183	14.5	313.02586623593146	313.02586623593146	312.501	0.0	297.174	0.0	4.25824	14.392700000000001	991.134	983.65	351.173	1.0	3.0	1.0	1.0	1.0
1	2021	183	15.0	312.0260034594093	312.0260034594093	313.358	0.0	296.705	0.0	3.97453	14.3792	991.082	945.652	347.872	1.0	3.0	1.0	1.0	1.0
1	2021	183	15.5	310.66163303608744	310.66163303608744	313.958	0.0	296.215	0.0	4.07023	14.3807	990.9480000000001	892.823	345.287	1.0	3.0	1.0	1.0	1.0
1	2021	183	16.0	309.44896204801535	309.44896204801535	314.25	0.0	296.146	0.0	3.56512	14.5465	990.72	826.35	343.64	1.0	3.0	1.0	1.0	1.0
1	2021	183	16.5	307.78463548434473	307.78463548434473	314.258	0.0	295.687	0.0	3.55263	14.261	990.7550000000001	747.31	341.635	1.0	3.0	1.0	1.0	1.0
1	2021	183	17.0	305.4378054959345	305.4378054959345	314.25	0.0	294.779	0.0	3.68087	14.0567	990.9159999999999	656.319	338.656	1.0	3.0	1.0	1.0	1.0
1	2021	183	17.5	303.19083434275836	303.19083434275836	314.071	0.0	294.081	0.0	3.46339	13.961400000000001	990.6460000000002	555.156	335.101	1.0	3.0	1.0	1.0	1.0
1	2021	183	18.0	300.6653094550489	300.6653094550489	313.404	0.0	293.209	0.0	3.59674	13.9062	990.638	443.761	331.299	1.0	3.0	1.0	1.0	1.0
1	2021	183	18.5	297.8489758946687	297.8489758946687	312.521	0.0	292.016	0.0	3.03399	13.751900000000001	990.487	330.714	326.305	1.0	3.0	1.0	1.0	1.0
1	2021	183	19.0	295.156052556681	295.156052556681	311.487	0.0	290.664	0.0	2.72213	13.598099999999999	990.7080000000001	227.891	321.456	1.0	3.0	1.0	1.0	1.0
1	2021	183	19.5	292.21388331582193	292.21388331582193	310.277	0.0	288.733	0.0	3.14496	12.852300000000001	990.9360000000001	155.835	319.048	1.0	3.0	1.0	1.0	1.0
1	2021	183	20.0	289.5844284135199	289.5844284135199	308.96	0.0	286.855	0.0	3.61303	11.9355	990.9060000000001	-34.2845	317.737	1.0	3.0	1.0	1.0	1.0
1	2021	183	20.5	288.6982203655653	288.6982203655653	307.581	0.0	286.282	0.0	3.18619	11.653399999999998	991.251	-44.0592	347.241	1.0	3.0	1.0	1.0	1.0
1	2021	183	21.0	288.61938865182725	288.61938865182725	306.252	0.0	286.041	0.0	3.03347	11.4856	991.5319999999999	-74.8765	372.978	1.0	3.0	1.0	1.0	1.0
1	2021	183	21.5	288.36584407581466	288.36584407581466	305.212	0.0	285.716	0.0	3.00989	10.9909	991.7060000000001	-74.3107	377.35	1.0	3.0	1.0	1.0	1.0
1	2021	183	22.0	288.04134874078073	288.04134874078073	304.346	0.0	285.426	0.0	3.06794	10.2932	991.9110000000001	-17.7142	377.431	1.0	3.0	1.0	1.0	1.0
1	2021	183	22.5	287.9752919957923	287.9752919957923	303.565	0.0	285.449	0.0	2.62413	10.4099	991.9580000000001	-1.84984	377.809	1.0	3.0	1.0	1.0	1.0
1	2021	183	23.0	287.82900402077337	287.82900402077337	303.017	0.0	285.355	0.0	2.62001	10.3244	991.9789999999999	-1.19843	377.635	1.0	3.0	1.0	1.0	1.0
1	2021	183	23.5	287.62790004660843	287.62790004660843	302.455	0.0	285.207	0.0	3.38606	9.951810000000002	991.874	-1.05286	377.12	1.0	3.0	1.0	1.0	1.0
1	2021	184	0.0	287.4527510577476	287.4527510577476	301.947	0.0	285.081	0.0	3.16674	9.6303	991.905	-0.978706	376.52	1.0	3.0	1.0	1.0	1.0
1	2021	184	0.5	287.3877624635606	287.3877624635606	301.482	0.0	285.077	0.0	3.23969	9.558	991.977	-0.859687	376.284	1.0	3.0	1.0	1.0	1.0
1	2021	184	1.0	287.29171623460655	287.29171623460655	301.08	0.0	285.072	0.0	3.23308	9.14425	991.7989999999999	-0.815283	376.611	1.0	3.0	1.0	1.0	1.0
1	2021	184	1.5	287.1509839093768	287.1509839093768	300.79	0.0	285.043	0.0	3.37331	9.15172	991.542	-0.753943	376.63	1.0	3.0	1.0	1.0	1.0
1	2021	184	2.0	287.08268687875557	287.08268687875557	300.405	0.0	285.045	0.0	3.34849	10.0579	991.31	-0.667425	376.673	1.0	3.0	1.0	1.0	1.0
1	2021	184	2.5	287.02085972959736	287.02085972959736	300.034	0.0	285.06	0.0	3.45892	10.699300000000001	991.1669999999999	-0.619359	376.099	1.0	3.0	1.0	1.0	1.0
1	2021	184	3.0	287.0169566273789	287.0169566273789	299.812	0.0	285.066	0.0	2.63841	11.2734	990.987	-0.662847	374.5	1.0	3.0	1.0	1.0	1.0
1	2021	184	3.5	286.91924210777216	286.91924210777216	299.507	0.0	284.995	0.0	3.26829	11.456199999999999	990.804	-0.686651	374.475	1.0	3.0	1.0	1.0	1.0
1	2021	184	4.0	286.81582070909406	286.81582070909406	299.275	0.0	284.954	0.0	3.15346	11.689200000000001	990.7479999999999	-0.531926	375.942	1.0	3.0	1.0	1.0	1.0
