Site	year	DOY	time	T_R1	T_C	T_S	VZA	T_A1	T_A0	u	ea	p	S_dn	RN	L_dn	LAI	h_C	f_c	f_g	w_C
1	2021	281	12.0	297.77385900809463	297.77385900809463	313.15	0.0	288.83	0.0	4.5177	9.64682	997.7239999999999	769.067	534.353	304.889	1.0	3.0	1.0	1.0	1.0
1	2021	281	12.5	299.1866059642539	299.1866059642539	313.15	0.0	289.117	0.0	4.43722	9.05657	997.5919999999999	787.546	539.672	301.952	1.0	3.0	1.0	1.0	1.0
1	2021	281	13.5	301.39294017212285	301.39294017212285	313.15	0.0	289.607	0.0	5.24625	8.907430000000002	997.517	813.808	546.386	300.034	1.0	3.0	1.0	1.0	1.0
1	2021	281	14.0	301.22091327346266	301.22091327346266	313.15	0.0	289.583	0.0	5.53315	8.513160000000001	997.0910000000001	786.447	519.234	296.672	1.0	3.0	1.0	1.0	1.0
1	2021	281	15.0	299.31615543113327	299.31615543113327	313.15	0.0	289.124	0.0	5.93538	7.242100000000001	996.93	699.548	445.58	291.201	1.0	3.0	1.0	1.0	1.0
1	2021	281	16.0	296.8333944645188	296.8333944645188	313.15	0.0	288.747	0.0	4.99267	8.78259	996.9439999999998	527.994	306.818	291.742	1.0	3.0	1.0	1.0	1.0
1	2021	281	16.5	294.02407132156196	294.02407132156196	313.15	0.0	287.882	0.0	5.66152	9.06875	996.794	430.082	232.629	288.89	1.0	3.0	1.0	1.0	1.0
1	2021	281	17.0	291.93526465140417	291.93526465140417	313.15	0.0	287.391	0.0	5.02768	9.351230000000001	996.4660000000001	322.58	147.774	287.73	1.0	3.0	1.0	1.0	1.0
1	2021	281	21.0	284.67902839437977	284.67902839437977	313.15	0.0	284.39	0.0	5.18996	9.71332	997.0230000000001	-3.69098	-86.4721	289.339	1.0	3.0	1.0	1.0	1.0
1	2021	282	2.5	283.088260321725	283.088260321725	313.15	0.0	283.656	0.0	3.67815	8.60003	997.0600000000001	-3.17187	-84.3489	283.736	1.0	3.0	1.0	1.0	1.0
1	2021	282	3.5	283.0871979998952	283.0871979998952	313.15	0.0	283.268	0.0	3.93992	8.88795	996.832	-3.65893	-82.8396	285.074	1.0	3.0	1.0	1.0	1.0
1	2021	282	5.5	282.38726571963707	282.38726571963707	313.15	0.0	283.034	0.0	2.73976	8.220030000000001	996.8439999999999	-3.50924	-77.6026	286.895	1.0	3.0	1.0	1.0	1.0
1	2021	282	6.0	282.34942309349356	282.34942309349356	313.15	0.0	283.068	0.0	2.83623	8.17024	996.867	-3.2268	-77.1873	287.047	1.0	3.0	1.0	1.0	1.0
1	2021	282	7.0	282.3419038309385	282.3419038309385	313.15	0.0	283.005	0.0	2.17157	8.16546	996.846	-0.134584	-74.8167	286.611	1.0	3.0	1.0	1.0	1.0
1	2021	282	7.5	282.7516726839448	282.7516726839448	313.15	0.0	283.17	0.0	2.31725	8.06367	996.909	26.3907	-53.431	287.075	1.0	3.0	1.0	1.0	1.0
1	2021	282	11.0	302.979674390001	302.979674390001	313.15	0.0	292.843	0.0	1.2167	8.02779	997.548	678.217	430.126	316.879	1.0	3.0	1.0	1.0	1.0
1	2021	282	11.5	305.45330589891864	305.45330589891864	313.15	0.0	294.383	0.0	1.95559	7.25549	997.49	728.134	467.582	323.731	1.0	3.0	1.0	1.0	1.0
1	2021	282	13.0	308.4513898434648	308.4513898434648	313.15	0.0	295.349	0.0	3.86868	7.1963	996.757	799.291	516.392	328.024	1.0	3.0	1.0	1.0	1.0
1	2021	282	13.5	308.48698865559993	308.48698865559993	313.15	0.0	295.516	0.0	3.81947	7.0997900000000005	996.5310000000001	791.627	508.857	327.23	1.0	3.0	1.0	1.0	1.0
1	2021	282	14.0	308.34417044727917	308.34417044727917	313.15	0.0	295.497	0.0	3.27576	7.14799	996.3210000000001	766.392	485.531	325.658	1.0	3.0	1.0	1.0	1.0
1	2021	282	14.5	306.86220152784654	306.86220152784654	313.15	0.0	294.72	0.0	3.45089	7.3823099999999995	996.137	725.356	456.988	322.492	1.0	3.0	1.0	1.0	1.0
1	2021	282	15.0	305.11257004149365	305.11257004149365	313.15	0.0	293.916	0.0	4.03039	6.9563500000000005	996.0160000000001	670.146	412.468	318.354	1.0	3.0	1.0	1.0	1.0
1	2021	282	15.5	301.4403724039587	301.4403724039587	313.15	0.0	292.15	0.0	5.62413	7.7264800000000005	996.2110000000001	598.491	365.638	313.0	1.0	3.0	1.0	1.0	1.0
1	2021	282	16.0	298.77915515792847	298.77915515792847	313.15	0.0	290.966	0.0	5.60144	10.158000000000001	996.335	508.944	300.008	311.691	1.0	3.0	1.0	1.0	1.0
1	2021	282	16.5	296.0555760318253	296.0555760318253	313.15	0.0	289.959	0.0	5.84691	11.275500000000001	996.252	412.669	226.787	309.207	1.0	3.0	1.0	1.0	1.0
1	2021	282	22.0	285.74184343547756	285.74184343547756	313.15	0.0	286.16	0.0	4.01402	9.73686	996.323	-3.96014	-92.0769	290.189	1.0	3.0	1.0	1.0	1.0
1	2021	282	22.5	284.97500561955144	284.97500561955144	313.15	0.0	285.297	0.0	3.48205	9.83277	996.4549999999999	-4.94755	-90.4005	287.902	1.0	3.0	1.0	1.0	1.0
1	2021	282	23.5	285.2688240639949	285.2688240639949	313.15	0.0	286.107	0.0	4.01648	9.06781	996.3980000000001	-3.46484	-90.6354	289.158	1.0	3.0	1.0	1.0	1.0
1	2021	283	0.0	285.8176501971741	285.8176501971741	313.15	0.0	286.726	0.0	4.08731	8.40589	996.3589999999999	-3.97433	-91.4246	291.243	1.0	3.0	1.0	1.0	1.0
1	2021	283	0.5	285.7134494412165	285.7134494412165	313.15	0.0	286.7	0.0	3.48147	8.07868	996.255	-4.20093	-90.6693	291.632	1.0	3.0	1.0	1.0	1.0
1	2021	283	1.0	285.21042606712433	285.21042606712433	313.15	0.0	286.297	0.0	2.62172	7.99183	996.329	-4.56302	-88.4599	291.427	1.0	3.0	1.0	1.0	1.0
1	2021	283	4.5	282.99963258027174	282.99963258027174	313.15	0.0	285.011	0.0	2.32332	7.187960000000001	995.244	-3.52984	-80.5692	287.967	1.0	3.0	1.0	1.0	1.0
1	2021	283	13.0	313.02658379264665	313.02658379264665	313.15	0.0	300.074	0.0	3.25057	5.52292	994.8110000000001	801.07	494.227	337.055	1.0	3.0	1.0	1.0	1.0
1	2021	283	13.5	313.06373267675235	313.06373267675235	313.15	0.0	300.233	0.0	3.51061	5.794969999999999	994.375	786.475	484.495	339.608	1.0	3.0	1.0	1.0	1.0
1	2021	283	14.0	312.7891777543528	312.7891777543528	313.15	0.0	300.259	0.0	3.29648	5.98332	993.915	761.49	463.679	339.421	1.0	3.0	1.0	1.0	1.0
1	2021	283	14.5	311.67363103756816	311.67363103756816	313.15	0.0	299.785	0.0	3.65996	5.897340000000001	993.549	720.077	433.235	338.069	1.0	3.0	1.0	1.0	1.0
1	2021	283	15.5	306.8996743855465	306.8996743855465	313.15	0.0	297.617	0.0	4.49395	8.4703	993.0740000000001	592.041	341.134	330.076	1.0	3.0	1.0	1.0	1.0
1	2021	283	16.0	304.29702288935	304.29702288935	313.15	0.0	296.627	0.0	4.39832	8.47468	992.9730000000001	505.836	273.842	324.137	1.0	3.0	1.0	1.0	1.0
1	2021	283	16.5	301.49023170791827	301.49023170791827	313.15	0.0	295.757	0.0	4.54368	7.95834	992.838	410.289	201.087	319.63	1.0	3.0	1.0	1.0	1.0
1	2021	283	20.0	287.26433230247125	287.26433230247125	313.15	0.0	286.84	0.0	5.12432	10.0436	992.1949999999999	-4.06818	-87.819	301.892	1.0	3.0	1.0	1.0	1.0
1	2021	283	21.0	286.357153547561	286.357153547561	313.15	0.0	285.826	0.0	5.17807	10.6922	992.056	-3.77795	-89.4418	295.498	1.0	3.0	1.0	1.0	1.0
1	2021	283	21.5	286.1596420776349	286.1596420776349	313.15	0.0	285.694	0.0	5.53268	10.746400000000001	991.8330000000001	-3.79214	-90.0598	293.796	1.0	3.0	1.0	1.0	1.0
1	2021	283	22.0	285.999215294645	285.999215294645	313.15	0.0	285.499	0.0	6.08937	10.7228	992.025	-3.6484	-89.32	293.441	1.0	3.0	1.0	1.0	1.0
1	2021	283	22.5	285.65582068861596	285.65582068861596	313.15	0.0	285.096	0.0	5.40296	10.657999999999998	992.098	-3.86584	-86.8481	294.249	1.0	3.0	1.0	1.0	1.0
1	2021	283	23.5	285.16681183629186	285.16681183629186	313.15	0.0	284.686	0.0	4.78169	10.3249	991.712	-3.59668	-83.6199	294.906	1.0	3.0	1.0	1.0	1.0
1	2021	284	0.0	284.9123462656285	284.9123462656285	313.15	0.0	284.394	0.0	4.37534	9.990359999999999	991.628	-3.75094	-83.3421	293.947	1.0	3.0	1.0	1.0	1.0
1	2021	284	1.5	285.0319119816508	285.0319119816508	313.15	0.0	284.819	0.0	4.62627	10.340499999999999	991.15	-3.35818	-82.538	295.323	1.0	3.0	1.0	1.0	1.0
1	2021	284	2.0	285.3114413894838	285.3114413894838	313.15	0.0	285.08	0.0	5.5115	10.5616	990.955	-3.22405	-83.5287	295.514	1.0	3.0	1.0	1.0	1.0
1	2021	284	4.0	284.6999052406575	284.6999052406575	313.15	0.0	284.577	0.0	4.97379	9.997079999999999	990.223	-3.61316	-83.545	292.315	1.0	3.0	1.0	1.0	1.0
1	2021	284	5.0	284.31676088437524	284.31676088437524	313.15	0.0	284.172	0.0	5.51324	9.63889	989.8530000000001	-3.53396	-84.977	288.829	1.0	3.0	1.0	1.0	1.0
1	2021	284	5.5	284.28290039061847	284.28290039061847	313.15	0.0	284.13	0.0	5.66032	9.5863	989.625	-3.43051	-84.4945	289.053	1.0	3.0	1.0	1.0	1.0
1	2021	284	7.0	283.7194099502537	283.7194099502537	313.15	0.0	283.788	0.0	4.05463	9.28271	989.1030000000001	-1.13938	-83.7679	285.124	1.0	3.0	1.0	1.0	1.0
1	2021	284	7.5	284.18113260273196	284.18113260273196	313.15	0.0	283.795	0.0	6.36104	9.38663	988.847	21.2051	-66.1022	285.357	1.0	3.0	1.0	1.0	1.0
1	2021	284	10.0	294.45005102669546	294.45005102669546	313.15	0.0	288.201	0.0	4.57217	9.358479999999998	989.4	536.555	327.057	295.547	1.0	3.0	1.0	1.0	1.0
1	2021	284	12.0	301.49842656219266	301.49842656219266	313.15	0.0	290.247	0.0	5.26156	9.22652	988.633	770.919	505.288	302.497	1.0	3.0	1.0	1.0	1.0
1	2021	284	13.0	302.1153680644985	302.1153680644985	313.15	0.0	290.205	0.0	6.0188	8.93216	987.894	811.155	534.041	299.276	1.0	3.0	1.0	1.0	1.0
1	2021	284	13.5	301.4106554611938	301.4106554611938	313.15	0.0	289.799	0.0	6.71148	8.930299999999999	987.7969999999999	803.234	528.351	296.366	1.0	3.0	1.0	1.0	1.0
1	2021	284	14.0	300.7827196709891	300.7827196709891	313.15	0.0	289.492	0.0	6.69261	8.84971	987.6300000000001	777.306	507.796	294.861	1.0	3.0	1.0	1.0	1.0
1	2021	284	14.5	298.4029835651531	298.4029835651531	313.15	0.0	288.448	0.0	8.42871	8.65232	987.33	739.671	483.041	290.298	1.0	3.0	1.0	1.0	1.0
1	2021	284	15.0	297.7654747274425	297.7654747274425	313.15	0.0	288.135	0.0	6.97736	8.85043	987.4560000000001	676.158	429.434	290.354	1.0	3.0	1.0	1.0	1.0
1	2021	284	15.5	296.0261809793033	296.0261809793033	313.15	0.0	287.524	0.0	7.10029	9.00014	987.5739999999998	596.62	367.867	289.512	1.0	3.0	1.0	1.0	1.0
1	2021	284	16.0	294.6058232995845	294.6058232995845	313.15	0.0	287.361	0.0	6.2195	8.85193	987.763	502.564	291.612	289.114	1.0	3.0	1.0	1.0	1.0
1	2021	284	16.5	291.66064641344747	291.66064641344747	313.15	0.0	286.391	0.0	7.7004	9.07978	987.8410000000001	398.835	215.261	287.997	1.0	3.0	1.0	1.0	1.0
1	2021	284	20.0	284.361769251793	284.361769251793	313.15	0.0	283.874	0.0	6.0653	8.16467	988.268	-4.30668	-92.8584	281.538	1.0	3.0	1.0	1.0	1.0
1	2021	284	20.5	284.1086811470269	284.1086811470269	313.15	0.0	283.719	0.0	5.0596	8.17877	988.574	-4.45774	-92.1077	281.193	1.0	3.0	1.0	1.0	1.0
1	2021	284	21.5	283.9196248921596	283.9196248921596	313.15	0.0	283.599	0.0	5.29045	8.3125	989.373	-4.2403	-89.9251	282.277	1.0	3.0	1.0	1.0	1.0
1	2021	284	22.0	283.927933322004	283.927933322004	313.15	0.0	283.558	0.0	6.0279	8.286480000000001	989.3860000000001	-4.2078	-92.0742	279.913	1.0	3.0	1.0	1.0	1.0
1	2021	284	23.5	283.3671733613954	283.3671733613954	313.15	0.0	283.322	0.0	4.00723	8.31774	989.675	-4.6326	-91.5113	278.444	1.0	3.0	1.0	1.0	1.0
1	2021	285	0.0	283.27653506840744	283.27653506840744	313.15	0.0	283.434	0.0	3.77056	8.23976	989.7450000000001	-4.61384	-91.9722	277.703	1.0	3.0	1.0	1.0	1.0
1	2021	285	0.5	283.1104058879302	283.1104058879302	313.15	0.0	283.511	0.0	3.06168	8.16777	989.8939999999999	-4.70219	-90.2231	278.761	1.0	3.0	1.0	1.0	1.0
1	2021	285	1.0	282.91633480115644	282.91633480115644	313.15	0.0	283.327	0.0	2.68797	8.279440000000001	989.935	-4.54609	-90.0002	278.074	1.0	3.0	1.0	1.0	1.0
1	2021	285	1.5	282.75540061693835	282.75540061693835	313.15	0.0	283.335	0.0	2.67719	8.11018	989.939	-4.66419	-91.1122	276.185	1.0	3.0	1.0	1.0	1.0
1	2021	285	2.5	282.41087545152783	282.41087545152783	313.15	0.0	283.453	0.0	2.7796	7.789389999999999	990.14	-4.6294	-92.5029	273.454	1.0	3.0	1.0	1.0	1.0
1	2021	285	3.0	282.93216643227674	282.93216643227674	313.15	0.0	283.639	0.0	3.5421	7.85387	990.181	-4.88163	-94.0953	274.172	1.0	3.0	1.0	1.0	1.0
1	2021	285	4.0	282.57924291594594	282.57924291594594	313.15	0.0	283.169	0.0	3.05732	8.14213	990.245	-4.81525	-90.1071	276.185	1.0	3.0	1.0	1.0	1.0
1	2021	285	6.0	281.86065143482045	281.86065143482045	313.15	0.0	283.038	0.0	3.09865	7.0887	990.727	-4.86881	-93.5335	269.551	1.0	3.0	1.0	1.0	1.0
1	2021	285	10.0	294.8672902463284	294.8672902463284	313.15	0.0	288.111	0.0	3.57338	4.24193	992.8969999999999	551.537	322.74	280.089	1.0	3.0	1.0	1.0	1.0
1	2021	285	11.0	299.15775694011234	299.15775694011234	313.15	0.0	289.392	0.0	4.98869	3.4127400000000003	992.7760000000001	700.896	433.445	282.647	1.0	3.0	1.0	1.0	1.0
1	2021	285	12.0	303.14911974085385	303.14911974085385	313.15	0.0	290.657	0.0	3.64319	2.9584699999999997	992.7930000000001	786.951	494.2	288.076	1.0	3.0	1.0	1.0	1.0
1	2021	285	12.5	303.9238448524272	303.9238448524272	313.15	0.0	290.876	0.0	4.39554	4.58678	992.727	804.985	512.326	293.997	1.0	3.0	1.0	1.0	1.0
1	2021	285	13.0	304.4972427116614	304.4972427116614	313.15	0.0	291.013	0.0	4.42896	4.67501	992.598	810.36	515.015	295.57	1.0	3.0	1.0	1.0	1.0
1	2021	285	14.0	302.4269424517684	302.4269424517684	313.15	0.0	290.618	0.0	6.32472	4.29721	991.879	777.862	496.118	292.887	1.0	3.0	1.0	1.0	1.0
1	2021	285	14.5	302.5303959967508	302.5303959967508	313.15	0.0	291.038	0.0	5.50549	4.2844500000000005	991.8000000000001	733.97	457.833	294.008	1.0	3.0	1.0	1.0	1.0
1	2021	285	15.0	301.37384351895804	301.37384351895804	313.15	0.0	290.752	0.0	5.32174	3.9652399999999997	991.8719999999998	675.61	409.508	291.844	1.0	3.0	1.0	1.0	1.0
1	2021	285	15.5	299.54373068067736	299.54373068067736	313.15	0.0	290.384	0.0	5.35572	4.44988	991.9100000000001	597.971	349.702	290.793	1.0	3.0	1.0	1.0	1.0
1	2021	285	16.0	297.68769892984835	297.68769892984835	313.15	0.0	289.745	0.0	4.46487	5.37294	991.9889999999999	503.612	275.836	290.108	1.0	3.0	1.0	1.0	1.0
1	2021	285	16.5	295.0763255127834	295.0763255127834	313.15	0.0	288.626	0.0	4.13599	6.10366	992.4850000000001	399.407	196.936	288.092	1.0	3.0	1.0	1.0	1.0
1	2021	285	19.0	284.04559482592714	284.04559482592714	313.15	0.0	284.22	0.0	3.44357	7.387359999999999	993.108	-4.10526	-95.7235	277.993	1.0	3.0	1.0	1.0	1.0
1	2021	286	3.5	281.291716994214	281.291716994214	313.15	0.0	283.19	0.0	3.00277	4.11732	993.027	-4.34101	-86.3743	273.226	1.0	3.0	1.0	1.0	1.0
1	2021	286	4.0	280.73658130180957	280.73658130180957	313.15	0.0	282.689	0.0	2.70503	4.1189	992.7080000000001	-4.07138	-84.4678	272.422	1.0	3.0	1.0	1.0	1.0
1	2021	286	4.5	281.38474157012485	281.38474157012485	313.15	0.0	283.032	0.0	3.28146	4.04382	992.6519999999999	-3.80176	-87.0377	272.942	1.0	3.0	1.0	1.0	1.0
1	2021	286	5.0	281.6443482860432	281.6443482860432	313.15	0.0	283.041	0.0	3.62989	3.9848300000000005	992.643	-3.97662	-88.268	272.941	1.0	3.0	1.0	1.0	1.0
1	2021	286	5.5	281.3278558983545	281.3278558983545	313.15	0.0	282.778	0.0	3.07804	3.9427000000000003	992.8269999999999	-4.34513	-87.3536	272.371	1.0	3.0	1.0	1.0	1.0
1	2021	286	6.0	281.5271821949542	281.5271821949542	313.15	0.0	282.888	0.0	3.54002	3.87798	993.0510000000002	-3.92169	-88.0767	272.516	1.0	3.0	1.0	1.0	1.0
1	2021	286	6.5	281.9333615911637	281.9333615911637	313.15	0.0	283.176	0.0	3.90223	3.7711700000000006	993.133	-3.97754	-88.6361	273.954	1.0	3.0	1.0	1.0	1.0
1	2021	286	7.0	282.14212356435	282.14212356435	313.15	0.0	283.191	0.0	3.91528	3.73261	993.145	-1.67772	-86.7784	274.759	1.0	3.0	1.0	1.0	1.0
1	2021	286	7.5	282.92761838614643	282.92761838614643	313.15	0.0	283.714	0.0	4.22377	3.7644499999999996	993.403	18.1454	-70.7697	277.368	1.0	3.0	1.0	1.0	1.0
1	2021	286	10.5	297.47661239515634	297.47661239515634	313.15	0.0	289.261	0.0	4.69353	4.24781	993.9549999999999	610.021	379.22	298.338	1.0	3.0	1.0	1.0	1.0
1	2021	286	11.0	300.02370155297257	300.02370155297257	313.15	0.0	290.148	0.0	4.53668	4.14489	993.845	672.153	424.953	302.31	1.0	3.0	1.0	1.0	1.0
1	2021	286	13.0	306.66029730373936	306.66029730373936	313.15	0.0	293.628	0.0	3.94695	5.244400000000001	993.184	784.579	500.096	315.976	1.0	3.0	1.0	1.0	1.0
1	2021	286	14.5	305.32482125478833	305.32482125478833	313.15	0.0	294.093	0.0	5.19631	4.06539	992.03	713.61	444.567	315.241	1.0	3.0	1.0	1.0	1.0
1	2021	286	15.5	300.35978195676523	300.35978195676523	313.15	0.0	291.49	0.0	5.95668	5.895580000000001	992.0230000000001	580.063	348.682	307.36	1.0	3.0	1.0	1.0	1.0
1	2021	286	16.0	298.131246920068	298.131246920068	313.15	0.0	290.58	0.0	5.39772	6.7910900000000005	991.965	493.094	279.728	304.416	1.0	3.0	1.0	1.0	1.0
1	2021	286	16.5	295.62567660525906	295.62567660525906	313.15	0.0	289.879	0.0	5.72603	6.726299999999999	991.775	392.529	202.322	302.104	1.0	3.0	1.0	1.0	1.0
1	2021	286	21.0	286.17205691648223	286.17205691648223	313.15	0.0	284.931	0.0	5.00393	10.0071	992.356	-1.54954	-29.126	352.626	1.0	3.0	1.0	1.0	1.0
1	2021	286	23.0	284.60253941401487	284.60253941401487	313.15	0.0	283.495	0.0	5.32092	6.60547	992.525	-2.38726	-40.1595	333.811	1.0	3.0	1.0	1.0	1.0
1	2021	287	5.5	280.8664097387252	280.8664097387252	313.15	0.0	281.41	0.0	1.81005	7.66691	992.7800000000001	-3.63238	-58.6828	298.407	1.0	3.0	1.0	1.0	1.0
1	2021	287	6.0	280.95500693297055	280.95500693297055	313.15	0.0	281.564	0.0	2.05958	8.01572	993.096	-3.56463	-60.6627	296.669	1.0	3.0	1.0	1.0	1.0
1	2021	287	7.5	280.5188108912465	280.5188108912465	313.15	0.0	281.865	0.0	2.75042	6.83036	993.618	17.0088	-51.0044	285.774	1.0	3.0	1.0	1.0	1.0
1	2021	287	16.0	302.81119406034685	302.81119406034685	313.15	0.0	295.439	0.0	3.42855	7.60379	993.749	469.069	252.78	327.118	1.0	3.0	1.0	1.0	1.0
1	2021	287	16.5	300.6328868826695	300.6328868826695	313.15	0.0	294.97	0.0	3.12681	7.7439599999999995	993.6610000000001	372.217	177.339	324.561	1.0	3.0	1.0	1.0	1.0
1	2021	288	13.5	313.70627401218627	313.70627401218627	313.15	0.0	301.543	0.0	2.97335	3.9496499999999997	997.015	762.805	458.046	341.848	1.0	3.0	1.0	1.0	1.0
1	2021	288	14.5	312.71084006289755	312.71084006289755	313.15	0.0	301.613	0.0	2.28224	3.8997599999999997	996.705	689.397	401.678	343.557	1.0	3.0	1.0	1.0	1.0
1	2021	288	15.0	311.1238576851213	311.1238576851213	313.15	0.0	301.228	0.0	2.91853	3.8224799999999997	996.5070000000001	629.682	357.597	342.527	1.0	3.0	1.0	1.0	1.0
1	2021	288	15.5	309.3820701586027	309.3820701586027	313.15	0.0	300.938	0.0	2.87197	3.63038	996.3419999999999	548.492	294.408	341.14	1.0	3.0	1.0	1.0	1.0
1	2021	288	16.0	308.25926083619566	308.25926083619566	313.15	0.0	301.385	0.0	1.66405	3.71496	996.2689999999999	465.955	228.379	342.054	1.0	3.0	1.0	1.0	1.0
1	2021	288	16.5	305.9362495971447	305.9362495971447	313.15	0.0	301.019	0.0	1.42781	3.7125999999999997	996.191	368.222	155.732	340.845	1.0	3.0	1.0	1.0	1.0
1	2021	289	1.5	280.7680439790394	280.7680439790394	313.15	0.0	285.267	0.0	0.867063	4.4596800000000005	995.253	-1.81459	-59.6105	295.961	1.0	3.0	1.0	1.0	1.0
1	2021	289	2.0	280.60972866186745	280.60972866186745	313.15	0.0	285.053	0.0	0.906431	4.5165	995.231	-2.57769	-59.4127	295.202	1.0	3.0	1.0	1.0	1.0
1	2021	289	7.5	279.58779621240217	279.58779621240217	313.15	0.0	283.691	0.0	1.04832	4.07665	994.337	17.8012	-42.7401	289.543	1.0	3.0	1.0	1.0	1.0
1	2021	289	13.0	313.5350915049503	313.5350915049503	313.15	0.0	301.299	0.0	2.41989	2.68024	994.443	774.237	458.153	333.483	1.0	3.0	1.0	1.0	1.0
1	2021	289	13.5	313.36578509152196	313.36578509152196	313.15	0.0	301.212	0.0	2.36646	2.84164	994.123	761.648	449.578	334.014	1.0	3.0	1.0	1.0	1.0
1	2021	289	14.0	313.1898691573174	313.1898691573174	313.15	0.0	301.267	0.0	1.84542	2.8024099999999996	993.6220000000001	735.269	426.544	333.373	1.0	3.0	1.0	1.0	1.0
1	2021	289	14.5	311.65403543390204	311.65403543390204	313.15	0.0	300.601	0.0	3.07301	2.8745800000000004	993.3810000000001	693.637	399.107	331.201	1.0	3.0	1.0	1.0	1.0
1	2021	289	15.0	310.30434607439764	310.30434607439764	313.15	0.0	300.166	0.0	3.04168	2.8135399999999997	993.096	635.303	351.868	328.511	1.0	3.0	1.0	1.0	1.0
1	2021	289	15.5	308.68990916130593	308.68990916130593	313.15	0.0	300.242	0.0	3.19675	2.7867899999999994	992.9000000000001	561.207	295.535	328.094	1.0	3.0	1.0	1.0	1.0
1	2021	289	16.0	306.667733306316	306.667733306316	313.15	0.0	299.906	0.0	3.09208	2.81785	992.717	471.827	227.76	326.581	1.0	3.0	1.0	1.0	1.0
1	2021	289	16.5	304.11760715871156	304.11760715871156	313.15	0.0	299.233	0.0	2.41258	2.7893499999999998	992.357	374.073	154.984	324.202	1.0	3.0	1.0	1.0	1.0
1	2021	290	0.0	278.71373250106836	278.71373250106836	313.15	0.0	282.869	0.0	0.69828	4.62535	993.363	-1.21354	-58.4691	286.801	1.0	3.0	1.0	1.0	1.0
1	2021	290	10.5	302.7537441620987	302.7537441620987	313.15	0.0	294.42	0.0	2.35764	7.0329999999999995	993.6400000000001	584.183	360.302	332.402	1.0	3.0	1.0	1.0	1.0
1	2021	290	11.5	299.60265736330575	299.60265736330575	313.15	0.0	290.769	0.0	4.58784	12.487300000000001	994.253	601.227	386.723	319.607	1.0	3.0	1.0	1.0	1.0
1	2021	290	14.0	303.6986479019078	303.6986479019078	313.15	0.0	291.413	0.0	3.22046	12.036099999999998	993.0830000000001	713.696	459.465	319.215	1.0	3.0	1.0	1.0	1.0
1	2021	290	15.0	299.85285716929627	299.85285716929627	313.15	0.0	290.118	0.0	3.72789	12.165899999999999	992.62	566.389	351.301	317.838	1.0	3.0	1.0	1.0	1.0
1	2021	290	15.5	299.3355874867733	299.3355874867733	313.15	0.0	290.162	0.0	3.58837	12.012799999999999	992.711	529.522	317.845	315.891	1.0	3.0	1.0	1.0	1.0
1	2021	290	16.0	298.32821592649464	298.32821592649464	313.15	0.0	290.42	0.0	2.79792	11.9694	992.457	451.906	251.663	313.981	1.0	3.0	1.0	1.0	1.0
1	2021	290	16.5	296.2016807903512	296.2016807903512	313.15	0.0	290.048	0.0	2.82349	11.900200000000002	992.29	354.548	175.859	311.712	1.0	3.0	1.0	1.0	1.0
1	2021	291	2.0	286.6310515582928	286.6310515582928	313.15	0.0	285.534	0.0	2.60479	10.3915	993.0630000000001	-0.809332	-15.5143	368.087	1.0	3.0	1.0	1.0	1.0
1	2021	291	11.5	298.58575539367473	298.58575539367473	313.15	0.0	288.332	0.0	5.03382	7.3001	994.133	706.12	455.464	296.48	1.0	3.0	1.0	1.0	1.0
1	2021	291	13.0	301.65474779845874	301.65474779845874	313.15	0.0	289.256	0.0	5.2517	7.40545	993.613	766.945	494.857	299.165	1.0	3.0	1.0	1.0	1.0
1	2021	291	13.5	301.38349306188144	301.38349306188144	313.15	0.0	289.291	0.0	5.57216	7.52615	993.3	757.336	488.363	299.313	1.0	3.0	1.0	1.0	1.0
1	2021	291	14.0	301.6088845988946	301.6088845988946	313.15	0.0	289.666	0.0	4.89709	7.674529999999999	993.096	729.507	464.186	300.936	1.0	3.0	1.0	1.0	1.0
1	2021	291	14.5	300.9747597605413	300.9747597605413	313.15	0.0	289.604	0.0	4.6141	7.798500000000001	992.981	684.076	428.203	301.31	1.0	3.0	1.0	1.0	1.0
1	2021	291	15.0	299.76086639368157	299.76086639368157	313.15	0.0	289.229	0.0	4.37537	7.878769999999999	992.8989999999999	622.192	380.285	300.839	1.0	3.0	1.0	1.0	1.0
1	2021	291	15.5	297.9988038842372	297.9988038842372	313.15	0.0	288.888	0.0	4.30737	8.11956	992.931	546.718	320.818	299.206	1.0	3.0	1.0	1.0	1.0
1	2021	291	16.0	295.5512133320457	295.5512133320457	313.15	0.0	288.15	0.0	5.01806	8.28619	992.862	459.872	255.442	297.069	1.0	3.0	1.0	1.0	1.0
1	2021	291	16.5	293.2699420786436	293.2699420786436	313.15	0.0	287.323	0.0	4.70503	8.77713	992.864	360.695	178.673	294.872	1.0	3.0	1.0	1.0	1.0
1	2021	291	17.0	290.28167611288046	290.28167611288046	313.15	0.0	286.313	0.0	5.45959	9.042449999999999	992.7049999999999	256.194	101.046	291.977	1.0	3.0	1.0	1.0	1.0
1	2021	292	0.0	280.81679737804404	280.81679737804404	313.15	0.0	281.704	0.0	2.7277	7.29581	993.828	-2.62209	-80.1919	276.514	1.0	3.0	1.0	1.0	1.0
1	2021	292	0.5	281.23522025328907	281.23522025328907	313.15	0.0	281.74	0.0	2.72569	7.48001	993.752	-4.32407	-82.4221	276.596	1.0	3.0	1.0	1.0	1.0
